5.813074e-2,-2.1005094e-2,-7.324566e-2,-5.324488e-2,-3.437696e-2,2.4377298e-2,-7.3182344e-2,-1.3094956e-2,0e0,-6.310016e-3,8.1567824e-2,9.24104e-2,1.8995424e-1,0e0,-4.094541e-4,5.6030832e-2,0e0,0e0,-8.960078e-2,1.3087934e-1,-7.029721e-2,-3.8403623e-2,7.4257374e-2,-9.7547844e-2,-2.0835107e-2,0e0,2.9028417e-3,0e0,1.1457205e-2,7.7776924e-2,0e0,8.2510814e-2,-8.606138e-1,-1.316675e-1,-4.3452196e-2,0e0,0e0,1.0688579e-2,0e0,0e0,-4.060632e-3,-4.6333212e-2,4.335042e-2,-1.03960454e-1,0e0,3.809478e-2,0e0,0e0,8.046968e-2,-1.398714e-1,-9.887934e-2,-2.2042949e-2,-8.0613576e-2,1.0045917e-1,6.7557044e-2,0e0,6.1758686e-2,5.61919e-2,-1.03248104e-1,-1.1384248e-1
5.813074e-2,-2.1005094e-2,-7.324566e-2,-5.324488e-2,-3.437696e-2,2.4377298e-2,-7.3182344e-2,-1.3094956e-2,0e0,-6.310016e-3,8.1567824e-2,9.24104e-2,1.8995424e-1,0e0,-4.094541e-4,5.6030832e-2,0e0,0e0,-1.4585759e-1,1.3087934e-1,-7.029721e-2,-3.8403623e-2,1.3116346e-1,-9.7547844e-2,-2.0835107e-2,0e0,2.7459001e-2,0e0,1.1457205e-2,1.4379469e-1,0e0,8.2510814e-2,-8.606138e-1,-3.2022096e-2,-4.3452196e-2,0e0,0e0,1.0688579e-2,-8.561428e-2,-5.256156e-2,-4.060632e-3,-4.6333212e-2,4.335042e-2,-5.4412898e-2,0e0,3.809478e-2,0e0,0e0,8.046968e-2,-1.398714e-1,-9.887934e-2,-2.2042949e-2,-8.0613576e-2,1.0045917e-1,1.4474958e-1,0e0,6.1758686e-2,5.61919e-2,-1.03248104e-1,-1.1384248e-1
2.4701392e-2,-2.1005094e-2,-1.2829e-1,-5.324488e-2,-3.437696e-2,2.4377298e-2,-7.3182344e-2,0e0,-2.6083773e-2,-6.310016e-3,4.0000714e-2,6.0888395e-2,5.0646894e-2,0e0,4.646357e-2,5.6030832e-2,0e0,0e0,-8.960078e-2,1.3087934e-1,-6.9188595e-2,0e0,7.308331e-2,-9.7547844e-2,0e0,0e0,0e0,0e0,0e0,7.7776924e-2,0e0,-1.1166578e-2,-9.409687e-1,-1.8010136e-1,-1.3674732e-1,0e0,-8.658573e-2,1.0688579e-2,0e0,5.7413686e-2,-1.1089493e-2,-4.6333212e-2,4.335042e-2,-5.4412898e-2,0e0,3.809478e-2,0e0,0e0,9.413062e-2,-1.398714e-1,-9.887934e-2,3.5472054e-2,5.4109484e-2,1.5567294e-1,7.313617e-2,0e0,0e0,1.10798195e-1,-3.9070647e-2,-7.946135e-2
2.4701392e-2,-2.1005094e-2,-1.2829e-1,-1.5411381e-2,3.0567411e-2,2.4377298e-2,-7.3182344e-2,0e0,0e0,-6.385213e-2,4.0000714e-2,9.24104e-2,5.476343e-2,0e0,4.646357e-2,5.6030832e-2,4.4523705e-2,0e0,-1.6697605e-1,1.0237393e-1,-6.9188595e-2,0e0,7.308331e-2,-9.7547844e-2,0e0,0e0,0e0,0e0,-9.115247e-2,7.7776924e-2,0e0,-1.1166578e-2,-8.7455577e-1,-1.6101854e-1,-1.3674732e-1,0e0,-4.46029e-3,1.0688579e-2,0e0,5.7413686e-2,-1.1089493e-2,-4.6333212e-2,4.335042e-2,-5.4412898e-2,0e0,3.809478e-2,0e0,3.2410622e-4,1.2986189e-1,-1.398714e-1,-9.887934e-2,3.5472054e-2,8.124173e-3,1.5567294e-1,7.313617e-2,0e0,0e0,1.10798195e-1,-3.9070647e-2,-1.1431452e-1
0e0,-1.4938712e-2,-8.285357e-2,6.9650814e-2,1.8968236e-2,6.608593e-2,0e0,-8.946247e-2,9.113873e-2,-6.9530435e-2,7.993553e-2,1.3250893e-1,6.0897328e-2,7.685463e-2,3.2598913e-2,0e0,2.4515295e-2,-7.9562666e-4,-2.8245628e-3,5.772513e-2,0e0,1.19123064e-1,-1.4577147e-1,-1.313869e-1,6.1158417e-3,6.6732705e-2,-1.6044424e-1,9.360077e-2,0e0,0e0,3.6092293e-2,-4.589398e-2,-8.60956e-1,-1.316675e-1,2.295173e-2,0e0,0e0,1.1645202e-1,0e0,0e0,7.09697e-3,0e0,2.522018e-2,0e0,-1.012318e-1,-1.4579827e-1,0e0,-8.721764e-2,9.743408e-2,0e0,-6.06687e-3,-1.1690211e-1,6.416978e-2,0e0,3.1963363e-2,0e0,0e0,-1.4269954e-2,6.8096295e-2,-2.8630618e-2
2.4701392e-2,-2.1005094e-2,-1.2829e-1,-1.5411381e-2,3.0567411e-2,2.4377298e-2,-7.3182344e-2,0e0,0e0,-6.310016e-3,4.0000714e-2,9.24104e-2,5.476343e-2,0e0,4.646357e-2,5.6030832e-2,4.4523705e-2,0e0,-1.6697605e-1,1.3087934e-1,-6.9188595e-2,0e0,7.308331e-2,-9.7547844e-2,0e0,0e0,0e0,0e0,0e0,7.7776924e-2,0e0,-1.1166578e-2,-9.409687e-1,-1.1569727e-1,-1.3674732e-1,0e0,-4.46029e-3,1.0688579e-2,0e0,5.7413686e-2,-1.1089493e-2,-4.6333212e-2,4.335042e-2,-5.4412898e-2,0e0,3.809478e-2,0e0,0e0,1.2986189e-1,-1.398714e-1,-9.887934e-2,3.5472054e-2,8.124173e-3,1.5567294e-1,7.313617e-2,0e0,0e0,1.10798195e-1,-3.9070647e-2,-7.946135e-2
1.4358081e-1,-2.1005094e-2,-1.18827134e-1,-5.324488e-2,-3.437696e-2,2.4377298e-2,-7.3182344e-2,-1.3094956e-2,0e0,6.148321e-2,1.3862593e-1,9.24104e-2,1.7262654e-1,0e0,-6.145863e-2,5.6030832e-2,2.0609414e-2,0e0,-6.461457e-2,1.3087934e-1,-7.029721e-2,2.5604911e-2,1.675739e-1,-9.7547844e-2,-2.0835107e-2,0e0,-8.1475645e-2,0e0,-3.304817e-2,6.2595926e-2,9.340247e-2,8.2510814e-2,-8.606138e-1,-1.316675e-1,-4.3452196e-2,-4.1011296e-2,-7.677543e-3,1.0688579e-2,-3.396029e-2,0e0,-4.060632e-3,-8.7076016e-2,4.335042e-2,-9.4232395e-2,0e0,-7.669468e-2,0e0,0e0,1.4876702e-1,-1.398714e-1,-9.887934e-2,2.9865686e-2,-1.13103524e-1,7.0454985e-2,3.619307e-2,0e0,6.1758686e-2,5.61919e-2,-1.03248104e-1,-5.5449337e-2
1.4358081e-1,-2.1005094e-2,-1.18827134e-1,-5.324488e-2,-3.437696e-2,2.4377298e-2,-7.3182344e-2,-1.3094956e-2,0e0,6.148321e-2,8.1567824e-2,1.068989e-1,1.8995424e-1,6.998478e-2,-6.145863e-2,5.6030832e-2,2.0609414e-2,0e0,-6.461457e-2,1.3087934e-1,-7.029721e-2,2.995678e-2,1.675739e-1,-9.7547844e-2,-2.0835107e-2,-9.019873e-2,-8.1475645e-2,0e0,1.1457205e-2,7.7776924e-2,0e0,8.2510814e-2,-8.606138e-1,-1.316675e-1,-4.9127463e-2,-4.1011296e-2,0e0,1.0688579e-2,-3.396029e-2,0e0,6.752155e-2,-4.6333212e-2,-3.0608788e-2,-5.4412898e-2,0e0,-7.0722476e-3,0e0,0e0,1.4876702e-1,-1.398714e-1,-9.887934e-2,-4.224883e-2,-8.0613576e-2,1.0045917e-1,6.7557044e-2,0e0,6.1758686e-2,5.61919e-2,-1.03248104e-1,-1.1384248e-1
8.922454e-2,-2.1005094e-2,-6.44293e-2,-5.324488e-2,-1.2033908e-1,2.4377298e-2,-7.3182344e-2,-1.3094956e-2,0e0,-6.310016e-3,8.1567824e-2,9.24104e-2,1.8995424e-1,0e0,-4.094541e-4,5.6030832e-2,0e0,-9.140818e-2,-1.7514817e-2,1.3087934e-1,-9.14014e-2,3.2833397e-2,7.4257374e-2,-9.7547844e-2,-2.0835107e-2,1.8761527e-2,2.7180076e-2,0e0,1.1457205e-2,1.1251491e-2,0e0,9.890753e-2,-8.268016e-1,-5.4106966e-2,-4.3452196e-2,-7.6557055e-2,0e0,3.5552036e-2,0e0,0e0,-6.8745755e-2,-4.6333212e-2,4.335042e-2,-5.4412898e-2,0e0,3.809478e-2,0e0,0e0,8.046968e-2,-1.398714e-1,-9.887934e-2,-2.2042949e-2,-6.1209902e-2,1.0045917e-1,6.7557044e-2,0e0,6.1758686e-2,1.3165677e-1,-1.03248104e-1,-1.1384248e-1
5.813074e-2,-2.1005094e-2,-2.044554e-2,-5.324488e-2,-3.437696e-2,2.4377298e-2,2.6169017e-2,-1.3094956e-2,0e0,-6.310016e-3,9.7736456e-2,9.24104e-2,1.8995424e-1,0e0,-1.0235185e-2,5.6030832e-2,0e0,0e0,-8.960078e-2,1.3087934e-1,-7.029721e-2,-3.8403623e-2,7.4257374e-2,-1.9257724e-1,-2.0835107e-2,0e0,2.9028417e-3,0e0,-4.0840827e-2,7.7776924e-2,0e0,8.2510814e-2,-8.606138e-1,-1.316675e-1,-4.3452196e-2,0e0,0e0,1.0688579e-2,-3.396029e-2,1.5135181e-2,-4.060632e-3,-5.042214e-2,4.335042e-2,-5.4412898e-2,0e0,-7.0722476e-3,0e0,0e0,8.046968e-2,-1.398714e-1,-3.0793235e-2,-2.2042949e-2,-8.0613576e-2,1.0045917e-1,6.7557044e-2,0e0,6.1758686e-2,5.61919e-2,-1.1194847e-1,-1.1384248e-1
